72193,25149,天津市,天津,天津红桥区,TianJinHongQiaoQu,TJHQQ
72192,25149,天津市,天津,天津河西区,TianJinHeXiQu,TJHXQ
72194,25149,天津市,天津,天津南开区,TianJinNanKaiQu,TJNKQ
72195,25149,天津市,天津,天津西青区,TianJinXiQingQu,TJXQQ
9090,25149,天津市,天津,武清,WuQing,WQ
8156,25149,天津市,天津,西青,XiQing,XQ
1234,25150,重庆市,重庆,重庆,ChongQing,CQ
9551,25150,重庆市,重庆,北碚,BeiBei,BB
9556,25150,重庆市,重庆,巴南,BaNan,BN
9554,25150,重庆市,重庆,璧山,BiShan,BS
9488,25150,重庆市,重庆,城口,ChengKou,CK
72322,25150,重庆市,重庆,重庆江北区,ChongQingJiangBeiQu,CQJBQ
72323,25150,重庆市,重庆,重庆九龙坡区,ChongQingJiuLongPoQu,CQJLPQ
72324,25150,重庆市,重庆,重庆南岸区,ChongQingNanAnQu,CQNAQ
72325,25150,重庆市,重庆,重庆沙坪坝区,ChongQingShaPingBaQu,CQSPBQ
72326,25150,重庆市,重庆,重庆双桥区,ChongQingShuangQiaoQu,CQSQQ
72327,25150,重庆市,重庆,重庆渝中区,ChongQingYuZhongQu,CQYZQ
9558,25150,重庆市,重庆,长寿,ChangShou,CS
30811,25150,重庆市,重庆,大渡口,DaDuKou,DDK
9521,25150,重庆市,重庆,垫江,DianJiang,DJ
9544,25150,重庆市,重庆,大足,DaZu,DZ
9559,25150,重庆市,重庆,丰都,FengDou,FD
9493,25150,重庆市,重庆,奉节,FengJie,FJ
8170,25150,重庆市,重庆,涪陵,FuLing,FL
9552,25150,重庆市,重庆,合川,HeChuan,HC
9555,25150,重庆市,重庆,江津,JiangJin,JJ
9489,25150,重庆市,重庆,开县,KaiXian,KX
30822,25150,重庆市,重庆,两江新区,LiangJiangXinQu,LJXQ
9522,25150,重庆市,重庆,梁平,LiangPing,LP
9557,25150,重庆市,重庆,南川,NanChuan,NC
9561,25150,重庆市,重庆,彭水,PengShui,PS
9591,25150,重庆市,重庆,綦江,QiJiang,QJ
9560,25150,重庆市,重庆,黔江,QianJiang,QJ
9545,25150,重庆市,重庆,荣昌,RongChang,RC
9525,25150,重庆市,重庆,石柱,ShiZhu,SZ
9550,25150,重庆市,重庆,铜梁,TongLiang,TL
9515,25150,重庆市,重庆,潼南,TongNan,TN
8171,25150,重庆市,重庆,武隆,WuLong,WL
9549,25150,重庆市,重庆,万盛,WanSheng,WS
9494,25150,重庆市,重庆,巫山,WuShan,WS
9492,25150,重庆市,重庆,巫溪,WuXi,WX
9523,25150,重庆市,重庆,万州,WanZhou,WZ
9597,25150,重庆市,重庆,秀山,XiuShan,XS
9553,25150,重庆市,重庆,渝北,YuBei,YB
9546,25150,重庆市,重庆,永川,YongChuan,YC
9595,25150,重庆市,重庆,酉阳,YouYang,YY
9490,25150,重庆市,重庆,云阳,YunYang,YY
30810,25150,重庆市,重庆,主城,ZhuCheng,ZC
9524,25150,重庆市,重庆,忠县,ZhongXian,ZX
1116,25151,黑龙江省,哈尔滨,哈尔滨,HaErBin,HEB
8526,25151,黑龙江省,哈尔滨,阿城,ACheng,AC
8527,25151,黑龙江省,哈尔滨,宾县,BinXian,BX
8322,25151,黑龙江省,哈尔滨,巴彦,BaYan,BY
8543,25151,黑龙江省,哈尔滨,方正,FangZheng,FZ
72531,25151,黑龙江省,哈尔滨,哈尔滨道里区,HaErBinDaoLiQu,HEBDLQ
72532,25151,黑龙江省,哈尔滨,哈尔滨道外区,HaErBinDaoWaiQu,HEBDWQ
72534,25151,黑龙江省,哈尔滨,哈尔滨南岗区,HaErBinNanGangQu,HEBNGQ
72535,25151,黑龙江省,哈尔滨,哈尔滨平房区,HaErBinPingFangQu,HEBPFQ
72537,25151,黑龙江省,哈尔滨,哈尔滨香坊区,HaErBinXiangFangQu,HEBXFQ
8525,25151,黑龙江省,哈尔滨,呼兰,HuLan,HL
8541,25151,黑龙江省,哈尔滨,木兰,MuLan,ML
8524,25151,黑龙江省,哈尔滨,双城,ShuangCheng,SC
8545,25151,黑龙江省,哈尔滨,尚志,ShangZhi,SZ
8542,25151,黑龙江省,哈尔滨,通河,TongHe,TH
8973,25151,黑龙江省,哈尔滨,五常,WuChang,WC
8324,25151,黑龙江省,哈尔滨,依兰,YiLan,YL
8544,25151,黑龙江省,哈尔滨,延寿,YanShou,YS
1112,25151,黑龙江省,大庆,大庆,DaQing,DQ
29144,25151,黑龙江省,大庆,杜蒙,DuMeng,DM
72526,25151,黑龙江省,大庆,大庆大同区,DaQingDaTongQu,DQDTQ
72527,25151,黑龙江省,大庆,大庆红岗区,DaQingHongGangQu,DQHGQ
72528,25151,黑龙江省,大庆,大庆龙凤区,DaQingLongFengQu,DQLFQ
72529,25151,黑龙江省,大庆,大庆让胡路区,DaQingRangHuLuQu,DQRHLQ
72530,25151,黑龙江省,大庆,大庆萨尔图区,DaQingSaErTuQu,DQSETQ
8297,25151,黑龙江省,大庆,林甸,LinDian,LD
8540,25151,黑龙江省,大庆,肇源,ZhaoYuan,ZY
8539,25151,黑龙江省,大庆,肇州,ZhaoZhou,ZZ
32716,25151,黑龙江省,大兴安岭,大兴安岭,DaXingAnLing,DXAL
8142,25151,黑龙江省,大兴安岭,加格达奇,JiaGeDaQi,JGDQ
29145,25151,黑龙江省,大兴安岭,北极村,BeiJiCun,BJC
8269,25151,黑龙江省,大兴安岭,呼玛,HuMa,HM
8267,25151,黑龙江省,大兴安岭,呼中,HuZhong,HZ
8265,25151,黑龙江省,大兴安岭,漠河,MoHe,MH
8266,25151,黑龙江省,大兴安岭,塔河,TaHe,TH
8268,25151,黑龙江省,大兴安岭,新林,XinLin,XL
1111,25151,黑龙江省,鹤岗,鹤岗,HeGang,HG
72538,25151,黑龙江省,鹤岗,鹤岗东山区,HeGangDongShanQu,HGDSQ
72539,25151,黑龙江省,鹤岗,鹤岗工农区,HeGangGongNongQu,HGGNQ
72540,25151,黑龙江省,鹤岗,鹤岗南山区,HeGangNanShanQu,HGNSQ
72542,25151,黑龙江省,鹤岗,鹤岗兴安区,HeGangXingAnQu,HGXAQ
72543,25151,黑龙江省,鹤岗,鹤岗兴山区,HeGangXingShanQu,HGXSQ
72541,25151,黑龙江省,鹤岗,鹤岗向阳区,HeGangXiangYangQu,HGXYQ
8304,25151,黑龙江省,鹤岗,萝北,LuoBei,LB
8307,25151,黑龙江省,鹤岗,绥滨,SuiBin,SB
8289,25151,黑龙江省,黑河,北安,BeiAn,BA
8278,25151,黑龙江省,黑河,嫩江,NenJiang,NJ
8279,25151,黑龙江省,黑河,孙吴,SunWu,SW
8288,25151,黑龙江省,黑河,五大连池,WuDaLianChi,WDLC
8280,25151,黑龙江省,黑河,逊克,XunKe,XK
1113,25151,黑龙江省,佳木斯,佳木斯,JiaMuSi,JMS
8308,25151,黑龙江省,佳木斯,富锦,FuJin,FJ
8306,25151,黑龙江省,佳木斯,抚远,FuYuan,FY
8325,25151,黑龙江省,佳木斯,桦川,HuaChuan,HC
8326,25151,黑龙江省,佳木斯,桦南,HuaNan,HN
72550,25151,黑龙江省,佳木斯,佳木斯东风区,JiaMuSiDongFengQu,JMSDFQ
72551,25151,黑龙江省,佳木斯,佳木斯郊区,JiaMuSiJiaoQu,JMSJQ
72552,25151,黑龙江省,佳木斯,佳木斯前进区,JiaMuSiQianJinQu,JMSQJQ
72553,25151,黑龙江省,佳木斯,佳木斯向阳区,JiaMuSiXiangYangQu,JMSXYQ
72554,25151,黑龙江省,佳木斯,佳木斯永红区,JiaMuSiYongHongQu,JMSYHQ
8305,25151,黑龙江省,佳木斯,同江,TongJiang,TJ
8323,25151,黑龙江省,佳木斯,汤原,TangYuan,TY
1118,25151,黑龙江省,鸡西,鸡西,JiXi,JX
8548,25151,黑龙江省,鸡西,虎林,HuLin,HL
8550,25151,黑龙江省,鸡西,鸡东,JiDong,JD
72544,25151,黑龙江省,鸡西,鸡西城子河区,JiXiChengZiHeQu,JXCZHQ
72545,25151,黑龙江省,鸡西,鸡西滴道区,JiXiDiDaoQu,JXDDQ
72546,25151,黑龙江省,鸡西,鸡西恒山区,JiXiHengShanQu,JXHSQ
72547,25151,黑龙江省,鸡西,鸡西鸡冠区,JiXiJiGuanQu,JXJGQ
72548,25151,黑龙江省,鸡西,鸡西梨树区,JiXiLiShuQu,JXLSQ
72549,25151,黑龙江省,鸡西,鸡西麻山区,JiXiMaShanQu,JXMSQ
8549,25151,黑龙江省,鸡西,密山,MiShan,MS
1257,25151,黑龙江省,牡丹江,牡丹江,MuDanJiang,MDJ
8978,25151,黑龙江省,牡丹江,东宁,DongNing,DN
8974,25151,黑龙江省,牡丹江,海林,HaiLin,HL
8547,25151,黑龙江省,牡丹江,林口,LinKou,LK
72555,25151,黑龙江省,牡丹江,牡丹江爱民区,MuDanJiangAiMinQu,MDJAMQ
72556,25151,黑龙江省,牡丹江,牡丹江东安区,MuDanJiangDongAnQu,MDJDAQ
72557,25151,黑龙江省,牡丹江,牡丹江西安区,MuDanJiangXiAnQu,MDJXAQ
72558,25151,黑龙江省,牡丹江,牡丹江阳明区,MuDanJiangYangMingQu,MDJYMQ
8975,25151,黑龙江省,牡丹江,穆棱,MuLeng,ML
8977,25151,黑龙江省,牡丹江,宁安,NingAn,NA
8976,25151,黑龙江省,牡丹江,绥芬河,SuiFenHe,SFH
1109,25151,黑龙江省,齐齐哈尔,齐齐哈尔,QiQiHaEr,QQHE
72562,25151,黑龙江省,齐齐哈尔,昂昂溪区,AngAngXiQu,AAXQ
8299,25151,黑龙江省,齐齐哈尔,拜泉,BaiQuan,BQ
72563,25151,黑龙江省,齐齐哈尔,富拉尔基区,FuLaErJiQu,FLEJQ
8296,25151,黑龙江省,齐齐哈尔,富裕,FuYu,FY
29143,25151,黑龙江省,齐齐哈尔,甘南县,GanNanXian,GNX
8291,25151,黑龙江省,齐齐哈尔,克东,KeDong,KD
8290,25151,黑龙江省,齐齐哈尔,克山,KeShan,KS
8295,25151,黑龙江省,齐齐哈尔,龙江,LongJiang,LJ
72566,25151,黑龙江省,齐齐哈尔,梅里斯达斡尔区,MeiLiSiDaWoErQu,MLSDWEQ
8286,25151,黑龙江省,齐齐哈尔,讷河,NeHe,NH
72564,25151,黑龙江省,齐齐哈尔,齐齐哈尔建华区,QiQiHaErJianHuaQu,QQHEJHQ
72565,25151,黑龙江省,齐齐哈尔,齐齐哈尔龙沙区,QiQiHaErLongShaQu,QQHELSQ
72567,25151,黑龙江省,齐齐哈尔,齐齐哈尔碾子山区,QiQiHaErNianZiShanQu,QQHENZSQ
72568,25151,黑龙江省,齐齐哈尔,齐齐哈尔铁峰区,QiQiHaErTieFengQu,QQHETFQ
8314,25151,黑龙江省,齐齐哈尔,泰来,TaiLai,TL
8298,25151,黑龙江省,齐齐哈尔,依安,YiAn,YA
1117,25151,黑龙江省,七台河,七台河,QiTaiHe,QTH
8546,25151,黑龙江省,七台河,勃利,BoLi,BL
72559,25151,黑龙江省,七台河,七台河茄子河区,QiTaiHeQieZiHeQu,QTHQZHQ
72560,25151,黑龙江省,七台河,七台河桃山区,QiTaiHeTaoShanQu,QTHTSQ
72561,25151,黑龙江省,七台河,七台河新兴区,QiTaiHeXinXingQu,QTHXXQ
1237,25151,黑龙江省,绥化,绥化,SuiHua,SH
8317,25151,黑龙江省,绥化,安达,AnDa,AD
8300,25151,黑龙江省,绥化,海伦,HaiLun,HL
8319,25151,黑龙江省,绥化,兰西,LanXi,LX
8301,25151,黑龙江省,绥化,明水,MingShui,MS
8320,25151,黑龙江省,绥化,庆安,QingAn,QA
8315,25151,黑龙江省,绥化,青冈,QingGang,QG
72573,25151,黑龙江省,绥化,绥化北林区,SuiHuaBeiLinQu,SHBLQ
8302,25151,黑龙江省,绥化,绥棱,SuiLeng,SL
8316,25151,黑龙江省,绥化,望奎,WangKui,WK
8318,25151,黑龙江省,绥化,肇东,ZhaoDong,ZD
1236,25151,黑龙江省,双鸭山,双鸭山,ShuangYaShan,SYS
8328,25151,黑龙江省,双鸭山,宝清,BaoQing,BQ
8327,25151,黑龙江省,双鸭山,集贤,JiXian,JX
29147,25151,黑龙江省,双鸭山,友谊,LongFengShan,LFS
8522,25151,黑龙江省,双鸭山,饶河,RaoHe,RH
72569,25151,黑龙江省,双鸭山,双鸭山宝山区,ShuangYaShanBaoShanQu,SYSBSQ
72570,25151,黑龙江省,双鸭山,双鸭山尖山区,ShuangYaShanJianShanQu,SYSJSQ
72571,25151,黑龙江省,双鸭山,双鸭山岭东区,ShuangYaShanLingDongQu,SYSLDQ
72572,25151,黑龙江省,双鸭山,双鸭山四方台区,ShuangYaShanSiFangTaiQu,SYSSFTQ
1110,25151,黑龙江省,伊春,伊春,YiChun,YC
8292,25151,黑龙江省,伊春,嘉荫,JiaYin,JY
8321,25151,黑龙江省,伊春,铁力,TieLi,TL
8303,25151,黑龙江省,伊春,五营,WuYing,WY
8293,25151,黑龙江省,伊春,乌伊岭,WuYiLing,WYL
72574,25151,黑龙江省,伊春,伊春翠峦区,YiChunCuiLuanQu,YCCLQ
72575,25151,黑龙江省,伊春,伊春带岭区,YiChunDaiLingQu,YCDLQ
72576,25151,黑龙江省,伊春,伊春红星区,YiChunHongXingQu,YCHXQ
72577,25151,黑龙江省,伊春,伊春金山屯区,YiChunJinShanTunQu,YCJSTQ
72578,25151,黑龙江省,伊春,伊春美溪区,YiChunMeiXiQu,YCMXQ
72579,25151,黑龙江省,伊春,伊春南岔区,YiChunNanChaQu,YCNCQ
72580,25151,黑龙江省,伊春,伊春上甘岭区,YiChunShangGanLingQu,YCSGLQ
72585,25151,黑龙江省,伊春,伊春市伊春区,YiChunShiYiChunQu,YCSYCQ
72581,25151,黑龙江省,伊春,伊春汤旺河区,YiChunTangWangHeQu,YCTWHQ
72582,25151,黑龙江省,伊春,伊春乌马河区,YiChunWuMaHeQu,YCWMHQ
72583,25151,黑龙江省,伊春,伊春西林区,YiChunXiLinQu,YCXLQ
72584,25151,黑龙江省,伊春,伊春新青区,YiChunXinQingQu,YCXQQ
72586,25151,黑龙江省,伊春,伊春友好区,YiChunYouHaoQu,YCYHQ
1260,25152,吉林省,长春,长春,ChangChun,CC
72653,25152,吉林省,长春,长春朝阳区,ChangChunChaoYangQu,CCCYQ
72654,25152,吉林省,长春,长春二道区,ChangChunErDaoQu,CCEDQ
72655,25152,吉林省,长春,长春宽城区,ChangChunKuanChengQu,CCKCQ
72656,25152,吉林省,长春,长春绿圆区,ChangChunLvYuanQu,CCLYQ
72657,25152,吉林省,长春,长春南关区,ChangChunNanGuanQu,CCNGQ
8969,25152,吉林省,长春,德惠,DeHui,DH
8970,25152,吉林省,长春,九台,JiuTai,JT
8968,25152,吉林省,长春,农安,NongAn,NA
8990,25152,吉林省,长春,双阳,ShuangYang,SY
8971,25152,吉林省,长春,榆树,YuShu,YS
1114,25152,吉林省,白城,白城,BaiCheng,BC
72651,25152,吉林省,白城,白城洮北区,BaiChengTaoBeiQu,BCTBQ
8536,25152,吉林省,白城,大安,DaAn,DA
8534,25152,吉林省,白城,洮南,TaoNan,TN
8964,25152,吉林省,白城,通榆,TongYu,TY
8535,25152,吉林省,白城,镇赉,ZhenLai,ZL
1272,25152,吉林省,白山,白山,BaiShan,BS
72652,25152,吉林省,白山,白山八道江区,BaiShanBaDaoJiangQu,BSBDJQ
9054,25152,吉林省,白山,长白,ChangBai,CB
9020,25152,吉林省,白山,东岗,DongGang,DG
8154,25152,吉林省,白山,露水河,ErDao,ED
9019,25152,吉林省,白山,靖宇,JingYu,JY
9052,25152,吉林省,白山,临江,LinJiang,LJ
8988,25152,吉林省,公主岭,公主岭,GongZhuLing,GZL
9015,25152,吉林省,梅河口,梅河口,MeiHeKou,MHK
1238,25152,吉林省,吉林,吉林,JiLin,JL
9017,25152,吉林省,吉林,桦甸,HuaDian,HD
8992,25152,吉林省,吉林,蛟河,JiaoHe,JH
72660,25152,吉林省,吉林,吉林船营区,JiLinChuanYingQu,JLCYQ
72659,25152,吉林省,吉林,吉林昌邑区,JiLinChangYiQu,JLCYQ
72661,25152,吉林省,吉林,吉林丰满区,JiLinFengManQu,JLFMQ
72662,25152,吉林省,吉林,吉林龙潭区,JiLinLongTanQu,JLLTQ
9014,25152,吉林省,吉林,磐石,PanShi,PS
8972,25152,吉林省,吉林,舒兰,ShuLan,SL
8991,25152,吉林省,吉林,永吉,YongJi,YJ
1264,25152,吉林省,辽源,辽源,LiaoYuan,LY
9013,25152,吉林省,辽源,东丰,DongFeng,DF
72663,25152,吉林省,辽源,辽源龙山区,LiaoYuanLongShanQu,LYLSQ
72664,25152,吉林省,辽源,辽源西安区,LiaoYuanXiAnQu,LYXAQ
1259,25152,吉林省,四平,四平,SiPing,SP
8987,25152,吉林省,四平,梨树,LiShu,LS
8986,25152,吉林省,四平,双辽,ShuangLiao,SL
72665,25152,吉林省,四平,四平铁东区,SiPingTieDongQu,SPTDQ
72666,25152,吉林省,四平,四平铁西区,SiPingTieXiQu,SPTXQ
8989,25152,吉林省,四平,伊通,YiTong,YT
1115,25152,吉林省,松原,松原,SongYuan,SY
8966,25152,吉林省,松原,长岭,ChangLing,CL
8967,25152,吉林省,松原,扶余,FuYu,FY
8537,25152,吉林省,松原,乾安,QianAn,QA
8538,25152,吉林省,松原,前郭,QianGuo,QG
72667,25152,吉林省,松原,松原宁江区,SongYuanNingJiangQu,SYNJQ
1340,25152,吉林省,通化,通化,TongHua,TH
9018,25152,吉林省,通化,辉南,HuiNan,HN
9053,25152,吉林省,通化,集安,JiAn,JA
9016,25152,吉林省,通化,柳河,LiuHe,LH
72668,25152,吉林省,通化,通化东昌区,TongHuaDongChangQu,THDCQ
72669,25152,吉林省,通化,通化二道江区,TongHuaErDaoJiangQu,THEDJQ
9050,25152,吉林省,通化,通化县,TongHuaXian,THX
30827,25152,吉林省,延边,延边,YanBian,YB
8994,25152,吉林省,延边,安图,AnTu,AT
8993,25152,吉林省,延边,敦化,DunHua,DH
9023,25152,吉林省,延边,珲春,HunChun,HC
9021,25152,吉林省,延边,和龙,HeLong,HL
9022,25152,吉林省,延边,龙井,LongJing,LJ
9024,25152,吉林省,延边,图们,TuMen,TM
8995,25152,吉林省,延边,汪清,WangQing,WQ
1239,25152,吉林省,延边,延吉,YanJi,YJ
1268,25153,辽宁省,沈阳,沈阳,ShenYang,SY
9009,25153,辽宁省,沈阳,法库,FaKu,FK
9008,25153,辽宁省,沈阳,康平,KangPing,KP
9041,25153,辽宁省,沈阳,辽中,LiaoZhong,LZ
72021,25153,辽宁省,沈阳,沈阳大东区,ShenYangDaDongQu,SYDDQ
72024,25153,辽宁省,沈阳,沈阳皇姑区,ShenYangHuangGuQu,SYHGQ
72022,25153,辽宁省,沈阳,沈阳浑南区,ShenYangHunNanQu,SYHNQ
72023,25153,辽宁省,沈阳,沈阳和平区,ShenYangHePingQu,SYHPQ
72028,25153,辽宁省,沈阳,沈阳沈北新区,ShenYangShenBeiXinQu,SYSBXQ
72025,25153,辽宁省,沈阳,沈阳沈河区,ShenYangShenHeQu,SYSHQ
72026,25153,辽宁省,沈阳,沈阳苏家屯区,ShenYangSuJiaTunQu,SYSJTQ
72027,25153,辽宁省,沈阳,沈阳铁西区,ShenYangTieXiQu,SYTXQ
72029,25153,辽宁省,沈阳,沈阳于洪区,ShenYangYuHongQu,SYYHQ
9042,25153,辽宁省,沈阳,新民,XinMin,XM
1267,25153,辽宁省,鞍山,鞍山,AnShan,AS
71983,25153,辽宁省,鞍山,鞍山立山区,AnShanLiShanQu,ASLSQ
71984,25153,辽宁省,鞍山,鞍山千山区,AnShanQianShanQu,ASQSQ
71985,25153,辽宁省,鞍山,鞍山铁东区,AnShanTieDongQu,ASTDQ
71986,25153,辽宁省,鞍山,鞍山铁西区,AnShanTieXiQu,ASTXQ
9073,25153,辽宁省,鞍山,海城,HaiCheng,HC
9045,25153,辽宁省,鞍山,台安,TaiAn,TA
9076,25153,辽宁省,鞍山,岫岩,XiuYan,XY
1269,25153,辽宁省,本溪,本溪,BenXi,BX
71987,25153,辽宁省,本溪,本溪明山区,BenXiMingShanQu,BXMSQ
71988,25153,辽宁省,本溪,本溪南芬区,BenXiNanFenQu,BXNFQ
71989,25153,辽宁省,本溪,本溪平山区,BenXiPingShanQu,BXPSQ
9048,25153,辽宁省,本溪,本溪县,BenXiXian,BXX
71990,25153,辽宁省,本溪,本溪溪湖区,BenXiXiHuQu,BXXHQ
9051,25153,辽宁省,本溪,桓仁,HuanRen,HR
1265,25153,辽宁省,朝阳,朝阳,ChaoYang,CY
9035,25153,辽宁省,朝阳,北票,BeiPiao,BP
71991,25153,辽宁省,朝阳,朝阳双塔区,ChaoYangShuangTaQu,CYSTQ
9036,25153,辽宁省,朝阳,建平县,JianPingXian,JPX
9038,25153,辽宁省,朝阳,喀左,KaZuo,KZ
9037,25153,辽宁省,朝阳,凌源,LingYuan,LY
1277,25153,辽宁省,丹东,丹东,DanDong,DD
71997,25153,辽宁省,丹东,丹东元宝区,DanDongYuanBaoQu,DDYBQ
71998,25153,辽宁省,丹东,丹东振安区,DanDongZhenAnQu,DDZAQ
71999,25153,辽宁省,丹东,丹东振兴区,DanDongZhenXingQu,DDZXQ
8343,25153,辽宁省,丹东,东港,DongGang,DG
9078,25153,辽宁省,丹东,凤城,FengCheng,FC
9077,25153,辽宁省,丹东,宽甸,KuanDian,KD
1283,25153,辽宁省,大连,大连,DaLian,DL
8341,25153,辽宁省,大连,长海,ChangHai,CH
71992,25153,辽宁省,大连,大连甘井子区,DaLianGanJingZiQu,DLGJZQ
71993,25153,辽宁省,大连,大连旅顺口区,DaLianLvShunKouQu,DLLSKQ
71994,25153,辽宁省,大连,大连沙河口区,DaLianShaHeKouQu,DLSHKQ
71995,25153,辽宁省,大连,大连西岗区,DaLianXiGangQu,DLXGQ
71996,25153,辽宁省,大连,大连中山区,DaLianZhongShanQu,DLZSQ
8339,25153,辽宁省,大连,金州,JinZhou,JZ
8374,25153,辽宁省,大连,旅顺,Lu:Shun,LS
8340,25153,辽宁省,大连,普兰店,PuLanDian,PLD
8338,25153,辽宁省,大连,瓦房店,WaFangDian,WFD
8342,25153,辽宁省,大连,庄河,ZhuangHe,ZH
1271,25153,辽宁省,抚顺,抚顺,FuShun,FS
72000,25153,辽宁省,抚顺,抚顺东洲区,FuShunDongZhouQu,FSDZQ
72001,25153,辽宁省,抚顺,抚顺顺城区,FuShunShunChengQu,FSSCQ
72002,25153,辽宁省,抚顺,抚顺望花区,FuShunWangHuaQu,FSWHQ
72003,25153,辽宁省,抚顺,抚顺新抚区,FuShunXinFuQu,FSXFQ
9012,25153,辽宁省,抚顺,清原,QingYuan,QY
9049,25153,辽宁省,抚顺,新宾,XinBin,XB
1262,25153,辽宁省,阜新,阜新,FuXin,FX
72004,25153,辽宁省,阜新,阜新海州区,FuXinHaiZhouQu,FXHZQ
72005,25153,辽宁省,阜新,阜新清河门区,FuXinQingHeMenQu,FXQHMQ
72006,25153,辽宁省,阜新,阜新太平区,FuXinTaiPingQu,FXTPQ
72007,25153,辽宁省,阜新,阜新细河区,FuXinXiHeQu,FXXHQ
72008,25153,辽宁省,阜新,阜新新邱区,FuXinXinQiuQu,FXXQQ
9006,25153,辽宁省,阜新,彰武,ZhangWu,ZW
32722,25153,辽宁省,葫芦岛,葫芦岛,HuLuDao,HLD
72009,25153,辽宁省,葫芦岛,葫芦岛龙港区,HuLuDaoLongGangQu,HLDLGQ
72010,25153,辽宁省,葫芦岛,葫芦岛南票区,HuLuDaoNanPiaoQu,HLDNPQ
9069,25153,辽宁省,葫芦岛,建昌,JianChang,JC
8155,25153,辽宁省,葫芦岛,连山区,LianShanQu,LSQ
9070,25153,辽宁省,葫芦岛,绥中,SuiZhong,SZ
9071,25153,辽宁省,葫芦岛,兴城,XingCheng,XC
1266,25153,辽宁省,锦州,锦州,JinZhou,JZ
9040,25153,辽宁省,锦州,北宁,BeiNing,BN
9044,25153,辽宁省,锦州,黑山,HeiShan,HS
72011,25153,辽宁省,锦州,锦州古塔区,JinZhouGuTaQu,JZGTQ
72012,25153,辽宁省,锦州,锦州凌河区,JinZhouLingHeQu,JZLHQ
72013,25153,辽宁省,锦州,锦州太和区,JinZhouTaiHeQu,JZTHQ
9039,25153,辽宁省,锦州,凌海,LingHai,LH
9043,25153,辽宁省,锦州,义县,YiXian,YX
1270,25153,辽宁省,辽阳,辽阳,LiaoYang,LY
9047,25153,辽宁省,辽阳,灯塔,DengTa,DT
72014,25153,辽宁省,辽阳,辽阳白塔区,LiaoYangBaiTaQu,LYBTQ
72015,25153,辽宁省,辽阳,辽阳弓长岭区,LiaoYangGongZhangLingQu,LYGZLQ
